
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Residents Recovered,Staff Recovered,Dead
0,593,6,6,6,6,0,0,0,0,0,0,1
1,594,6,6,0,6,0,0,0,0,0,0,1
2,594,6,6,0,2,4,0,0,0,0,0,1
3,592,8,8,2,2,6,0,0,0,0,0,1
4,589,11,11,3,5,6,0,4,0,0,0,1
5,587,12,12,1,5,7,2,4,0,0,0,2
6,587,12,12,0,4,8,2,4,0,0,0,3
7,587,13,13,1,3,10,3,4,0,0,0,3
8,583,17,17,4,5,12,4,4,0,0,0,3
9,583,17,17,0,4,13,6,4,0,0,0,3
10,577,22,22,5,9,13,8,4,0,0,0,4
11,575,25,25,3,9,16,8,5,0,0,0,4
12,573,23,27,2,10,13,8,1,4,0,4,4
13,570,24,30,3,9,15,8,2,6,0,6,4
14,567,27,33,3,8,19,9,2,6,0,6,4
15,561,31,38,5,12,19,9,5,7,1,6,5
16,559,33,41,3,10,23,11,6,8,2,6,5
17,558,32,42,1,10,22,10,6,10,2,8,5
18,556,31,44,2,5,26,10,8,12,4,8,6
19,555,32,46,2,4,28,10,8,13,5,8,6
20,551,36,50,4,8,28,15,10,13,5,8,6
21,545,39,56,6,12,27,15,10,16,7,9,6
22,539,44,62,6,15,29,14,10,17,7,10,6
23,535,44,66,4,16,28,15,7,21,8,13,6
24,532,44,69,3,14,30,16,6,24,9,15,6
25,526,49,75,6,12,37,17,7,25,9,16,6
26,522,48,79,4,13,35,17,7,30,11,19,6
27,517,52,84,5,14,38,21,10,31,11,20,6
28,513,49,88,4,12,37,18,9,38,15,23,6
29,509,50,92,4,11,39,18,10,41,17,24,6
30,502,56,98,6,14,42,22,12,41,17,24,7
31,497,60,104,6,17,43,23,14,43,18,25,7
32,491,62,109,5,18,44,22,15,46,19,27,8
33,487,63,114,5,15,48,21,15,49,21,28,9
34,482,63,119,5,15,48,20,15,54,23,31,10
35,475,61,126,7,17,44,21,13,62,27,35,12
36,469,66,134,8,21,45,22,14,65,29,36,12
37,462,69,141,7,24,45,23,14,69,31,38,12
38,457,68,146,5,21,47,21,14,75,34,41,12
39,449,72,154,8,20,52,20,15,79,34,45,12
40,443,76,160,6,21,55,23,18,81,34,47,12
41,434,82,169,9,25,57,27,20,84,35,49,12
42,428,84,175,6,23,61,29,19,88,36,52,12
