
Day,Susceptible,Infected,Cumulative Infected,Daily Infected,Incubating,Transmitting,Symptomatic,Asymptomatic,Recovered,Dead
0,197,3,3,3,3,0,0,0,0,0
1,197,3,3,0,3,0,0,0,0,0
2,197,3,3,0,2,1,0,0,0,0
3,196,4,4,1,2,2,0,0,0,0
4,195,5,5,1,2,3,1,0,0,0
5,192,8,8,3,4,4,1,1,0,0
6,191,9,9,1,4,5,1,2,0,0
7,191,9,9,0,2,7,2,2,0,0
8,189,11,11,2,3,8,3,2,0,0
9,188,12,12,1,4,8,5,2,0,0
10,183,17,17,5,8,9,5,3,0,0
11,183,17,17,0,6,11,5,3,0,0
12,181,18,19,2,7,11,5,3,1,0
13,177,21,23,4,6,15,7,2,2,0
14,177,20,23,0,6,14,8,1,3,0
15,172,24,28,5,10,14,9,4,4,0
16,169,25,31,3,10,15,7,4,5,1
17,166,27,35,4,10,17,6,4,7,1
18,165,27,36,1,9,18,8,4,8,1
19,161,31,40,4,7,24,10,6,8,1
20,158,32,43,3,9,23,9,7,9,2
21,154,35,48,5,12,23,10,10,11,2
22,152,35,49,1,10,25,9,11,11,4
23,148,37,55,6,10,27,9,9,15,4
24,145,40,58,3,11,29,11,10,15,4
25,140,44,63,5,12,32,14,12,16,4
26,136,46,67,4,13,33,14,12,18,4
27,131,47,72,5,15,32,16,10,22,4
28,124,52,79,7,17,35,18,9,24,4
29,120,50,83,4,18,32,17,7,30,4
30,115,54,88,5,15,39,20,8,31,4
31,113,54,90,2,10,44,21,8,33,4
32,106,57,96,6,12,45,24,10,36,5
33,102,56,101,5,15,41,25,10,42,5
34,98,58,105,4,14,44,27,10,44,5
35,95,57,108,3,11,46,25,10,48,5
36,92,57,111,3,9,48,24,13,51,5
37,89,57,114,3,9,48,27,13,54,5
38,84,56,119,5,11,45,26,13,59,6
39,82,56,122,3,13,43,24,15,62,6
40,80,51,124,2,10,41,21,14,69,6
41,79,44,124,0,3,41,17,12,76,7
42,79,41,125,1,3,38,18,12,80,7
43,75,43,129,4,6,37,21,14,82,7
44,71,42,133,4,9,33,20,11,87,7
45,71,36,133,0,7,29,16,10,93,7
46,68,34,136,3,9,25,14,8,98,7
47,66,33,138,2,7,26,16,5,101,7
48,63,33,141,3,6,27,16,3,104,7
49,62,33,142,1,6,27,19,3,105,7
50,61,29,143,1,6,23,18,3,110,7
51,61,22,143,0,4,18,14,1,117,7
52,60,22,144,1,2,20,13,2,118,7
53,59,22,145,1,2,20,14,2,119,7
54,56,24,148,3,5,19,15,3,120,7
55,56,22,148,0,5,17,14,3,122,7
56,56,21,148,0,2,19,13,3,123,7
57,55,18,149,1,2,16,9,3,127,7
58,55,14,149,0,1,13,9,2,131,7
59,54,14,150,1,2,12,9,2,132,7
60,54,13,150,0,1,12,9,2,133,7
61,52,12,152,2,2,10,6,2,135,8
62,53,10,152,0,2,8,5,2,137,9
63,54,9,152,0,1,8,4,3,138,9
64,54,9,152,0,1,8,4,3,138,9
65,54,9,152,0,0,9,5,3,138,9
66,54,6,152,0,0,6,2,3,141,9
67,54,5,152,0,0,5,1,4,142,9
68,54,4,152,0,0,4,1,3,143,9
69,53,5,153,1,1,4,1,3,143,9
70,52,5,154,1,2,3,1,2,144,9
71,52,4,154,0,2,2,1,1,145,9
72,52,4,154,0,2,2,1,1,145,9
73,51,4,155,1,1,3,0,1,146,9
74,50,5,156,1,2,3,0,1,146,9
75,50,4,156,0,2,2,2,0,147,9
76,50,4,156,0,1,3,2,0,147,9
77,50,4,156,0,1,3,2,0,147,9
78,49,5,157,1,1,4,3,0,147,9
79,49,4,157,0,1,3,2,0,147,10
80,50,4,157,0,0,4,2,1,147,10
81,50,4,157,0,0,4,2,1,147,10
82,50,4,157,0,0,4,3,1,147,10
83,50,3,157,0,0,3,2,1,148,10
84,50,3,157,0,0,3,2,1,148,10
85,49,4,158,1,1,3,2,1,148,10
86,49,3,158,0,1,2,1,1,149,10
87,49,3,158,0,1,2,1,1,149,11
88,48,3,159,1,1,2,1,0,150,12
89,49,3,159,0,1,2,1,0,150,12
90,49,2,159,0,1,1,1,0,151,12
91,49,2,159,0,0,2,1,0,151,12
92,49,2,159,0,0,2,1,0,151,12
93,49,1,159,0,0,1,0,1,151,13
94,50,1,159,0,0,1,0,1,151,13
95,50,1,159,0,0,1,0,1,151,13
96,50,1,159,0,0,1,0,1,151,13
97,50,1,159,0,0,1,0,1,151,13
98,49,2,160,1,1,1,0,1,151,13
99,49,2,160,0,1,1,0,1,151,13
100,49,2,160,0,1,1,0,1,151,13
101,49,1,160,0,1,0,0,0,152,13
102,47,3,162,2,2,1,0,0,152,13
103,47,3,162,0,2,1,0,0,152,13
104,47,3,162,0,0,3,1,0,152,13
105,47,3,162,0,0,3,1,0,152,13
106,47,3,162,0,0,3,3,0,152,13
107,47,3,162,0,0,3,3,0,152,13
108,46,3,162,0,0,3,3,0,152,14
109,47,3,162,0,0,3,3,0,152,14
110,47,3,162,0,0,3,3,0,152,14
111,47,3,162,0,0,3,3,0,152,14
112,47,2,162,0,0,2,2,0,153,14
113,47,2,162,0,0,2,2,0,153,14
114,47,0,162,0,0,0,0,0,155,14
115,47,0,162,0,0,0,0,0,155,15
116,48,0,162,0,0,0,0,0,155,15
117,48,0,162,0,0,0,0,0,155,15
118,48,0,162,0,0,0,0,0,155,15
119,48,0,162,0,0,0,0,0,155,15
120,48,0,162,0,0,0,0,0,155,15
121,48,0,162,0,0,0,0,0,155,16
122,49,0,162,0,0,0,0,0,155,16
123,48,1,163,1,1,0,0,0,155,16
124,48,1,163,0,1,0,0,0,155,16
125,48,1,163,0,0,1,0,0,155,16
126,48,1,163,0,0,1,0,0,155,16
127,47,1,163,0,0,1,0,1,155,17
128,48,1,163,0,0,1,0,1,155,17
129,48,1,163,0,0,1,0,1,155,17
130,48,1,163,0,0,1,0,1,155,17
131,47,2,164,1,1,1,0,1,155,17
132,47,2,164,0,1,1,0,1,155,17
133,47,2,164,0,1,1,0,1,155,17
134,47,2,164,0,0,2,0,1,155,17
135,47,1,164,0,0,1,0,0,156,17
136,47,1,164,0,0,1,1,0,156,17
137,47,1,164,0,0,1,1,0,156,17
138,47,1,164,0,0,1,1,0,156,17
139,47,1,164,0,0,1,1,0,156,17
140,47,1,164,0,0,1,1,0,156,17
141,47,1,164,0,0,1,1,0,156,17
142,47,1,164,0,0,1,1,0,156,17
143,47,1,164,0,0,1,1,0,156,17
144,47,0,164,0,0,0,0,0,157,17
145,47,0,164,0,0,0,0,0,157,17
146,47,0,164,0,0,0,0,0,157,17
147,47,0,164,0,0,0,0,0,157,17
148,47,0,164,0,0,0,0,0,157,17
149,47,0,164,0,0,0,0,0,157,17
150,47,0,164,0,0,0,0,0,157,17
151,47,0,164,0,0,0,0,0,157,17
152,47,0,164,0,0,0,0,0,157,17
153,47,0,164,0,0,0,0,0,157,17
154,47,0,164,0,0,0,0,0,157,17
155,47,0,164,0,0,0,0,0,157,17
156,47,0,164,0,0,0,0,0,157,17
157,47,0,164,0,0,0,0,0,157,17
158,47,0,164,0,0,0,0,0,157,17
159,47,0,164,0,0,0,0,0,157,18
160,48,0,164,0,0,0,0,0,157,18
161,48,0,164,0,0,0,0,0,157,18
162,48,0,164,0,0,0,0,0,157,18
163,48,0,164,0,0,0,0,0,157,18
164,48,0,164,0,0,0,0,0,157,18
165,48,0,164,0,0,0,0,0,157,18
166,48,0,164,0,0,0,0,0,157,18
167,48,0,164,0,0,0,0,0,157,18
168,48,0,164,0,0,0,0,0,157,18
169,48,0,164,0,0,0,0,0,157,18
170,48,0,164,0,0,0,0,0,157,18
171,48,0,164,0,0,0,0,0,157,18
172,48,0,164,0,0,0,0,0,157,18
173,48,0,164,0,0,0,0,0,157,18
174,48,0,164,0,0,0,0,0,157,18
175,48,0,164,0,0,0,0,0,157,18
176,48,0,164,0,0,0,0,0,157,18
177,48,0,164,0,0,0,0,0,157,18
178,48,0,164,0,0,0,0,0,157,18
179,48,0,164,0,0,0,0,0,157,18
